item_id,local_name,candidate_name,reasons,reason_zh_cn,source_url,checked_at
6874,武器精炼能力+17券,公扁 17 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6874/cRO,2026-07-20
6875,武器精炼能力+18券,公扁 18 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6875/cRO,2026-07-20
6876,防具精炼能力+13券,规绢备 13 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6876/cRO,2026-07-20
6877,防具精炼能力+14券,规绢备 14 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6877/cRO,2026-07-20
6878,防具精炼能力+15券,规绢备 15 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6878/cRO,2026-07-20
6879,防具精炼能力+16券,规绢备 16 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6879/cRO,2026-07-20
6880,防具精炼能力+17券,规绢备 17 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6880/cRO,2026-07-20
6881,防具精炼能力+18券,规绢备 18 力访 焊厘鼻,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6881/cRO,2026-07-20
6906,高密度钙矿石[活动专用],(茄沥)绊剐档 墨福唇,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/6906/cRO,2026-07-20
7459,,RAMADAN,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/7459/cRO,2026-07-21
9143,红肉食人火龙果宠物蛋,レッドピタヤの卵,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/9143/cRO,2026-07-20
9145,可波宠物蛋,Copo Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9145/cRO,2026-07-20
9146,暗灰冰风鹰宠物蛋,Gray Icewind Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9146/cRO,2026-07-20
9147,冰风鹰宠物蛋,Icewind Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9147/cRO,2026-07-20
9148,黑暗之王宠物蛋,Dark Lord Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9148/cRO,2026-07-20
9156,巧欧宠物蛋,Chao Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9156/cRO,2026-07-20
9157,冰海马宠物蛋,Ice Seahorse Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9157/cRO,2026-07-20
9169,钟塔守护者宠物蛋,Clock Tower Manager Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9169/cRO,2026-07-20
9170,天使蓝方体恶魔宠物蛋,Angelgolt Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9170/cRO,2026-07-20
9171,时间支配者宠物蛋,Timeholder Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9171/cRO,2026-07-20
9183,废柴宠物蛋,Fei-Chai Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9183/cRO,2026-07-20
9184,太子宠物蛋,Tai-Zi Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9184/cRO,2026-07-20
9187,褐方体恶魔宠物蛋,Skeggiold Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9187/cRO,2026-07-20
9190,古钟魔宠物蛋,Clock Egg,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9190/cRO,2026-07-20
9539,蓝色药水10入箱子[活动专用],[Event] Blue Potion Box,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9539/cRO,2026-07-20
9587,全套生命水组20入箱子[活动专用],[厚概前] 伙疙荐 钱技飘 20技飘 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/9587/cRO,2026-07-20
9588,力量防护卷轴20个箱子[活动专用],[厚概前] 蝴唱绰 规绢 胶农费 20俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/9588/cRO,2026-07-20
9610,神圣生命水[活动专用],[厚概前]脚功茄 积疙荐,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/9610/cRO,2026-07-20
9896,魔幻香水[转蛋专用],[Kachua] Power Booster,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9896/cRO,2026-07-20
9999,情人节甜点礼盒,스윗츠 간식 꾸러미,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/9999/cRO,2026-07-20
11589,红豆剉冰,矫盔茄 葡葫荐,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/11589/cRO,2026-07-20
11612,咸奶油爆米花,绊家茄 滚磐扑能,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/11612/cRO,2026-07-20
11613,丰年祭纪念饼干,眠荐力 扁充 苞磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/11613/cRO,2026-07-20
11638,学术节巧克蛋饼干,Symposium Choco Egg Cookie,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/11638/cRO,2026-07-20
11639,学术节蛋型饼干,Symposium Egg Cookie,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/11639/cRO,2026-07-20
11715,水果沙拉,苞老 圾矾靛,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/11715/cRO,2026-07-20
12494,巨大的苍蝇翅膀[活动专用],[Gift] Giant Fly Wing,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/12494/cRO,2026-07-20
12497,掉宝率倍增糖[活动赠送],[厚概前]浅急箔,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12497/cRO,2026-07-20
12501,力量料理[活动专用],[厚概前]曲官蹿夸府,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12501/cRO,2026-07-20
12502,敏捷料理[活动专用],[厚概前]荤阜傈哎 葛贰买,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12502/cRO,2026-07-20
12503,智力料理[活动专用],[厚概前]默抛老 侩狼 见搬,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12503/cRO,2026-07-20
12504,灵巧料理[活动专用],[厚概前]儒海福爸固福狼 贱,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12504/cRO,2026-07-20
12505,幸运料理[活动专用],[厚概前]备固龋 部府夸府,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12505/cRO,2026-07-20
12506,体力料理[活动专用],[厚概前]阂荤狼 骂俺,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12506/cRO,2026-07-20
12601,清凉西瓜汁,矫盔茄 荐冠陵胶,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12601/cRO,2026-07-20
12803,初学者礼包,檬焊磊 瘤盔 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12803/cRO,2026-07-20
12806,甲虫召唤书,胶墨扼官 家券辑,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12806/cRO,2026-07-20
12818,高级武器箱子,绊鞭 公扁惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/12818/cRO,2026-07-20
13269,,500,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/13269/cRO,2026-07-21
13273,,M,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/13273/cRO,2026-07-21
13274,,F,missing_local_name|not_simplified_chinese,本地名称缺失|不是简体中文名称,https://www.divine-pride.net/database/item/13274/cRO,2026-07-21
13495,封印红莲剑,豪牢等 全访狼 八,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13495/cRO,2026-07-20
13570,巨大的苍蝇翅膀50个箱子,芭措茄 颇府狼 朝俺 50俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13570/cRO,2026-07-20
13576,加速术10级卷轴30个箱子,刮酶己刘啊 胶农费 30俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13576/cRO,2026-07-20
13584,天使之赐福卷轴30个箱子,喉饭教 胶农费 30俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13584/cRO,2026-07-20
13586,速度激发5级卷轴30个箱子,酒靛饭朝赴矾浆 胶农费 30俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13586/cRO,2026-07-20
13594,风之步10等级卷轴30个箱子,扩靛况农 胶农费 30俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13594/cRO,2026-07-20
13810,轻盈蓝色药水箱子,颇鄂器记 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13810/cRO,2026-07-20
13834,洞穴瞬间移动卷轴II5个箱子,带傈 捞悼 胶农费II 5俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13834/cRO,2026-07-20
13835,洞穴瞬间移动卷轴II 10个箱子,带傈 捞悼 胶农费II 10俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13835/cRO,2026-07-20
13994,移速变化药水5入箱子,捞悼加档 刘啊 器记 5俺 惑磊,different_from_local|suspected_korean_mojibake,与当前本地名称不同|疑似韩文错误解码乱码,https://www.divine-pride.net/database/item/13994/cRO,2026-07-20
